id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
167;scraping mother;requests;1566992593.561833;-1.8401191234588623;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1610-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290930;200;True;
168;scraping mother;requests;1566992598.939569;-2.195463180541992;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1620-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290941;200;True;
169;scraping mother;requests;1566992604.957844;-1.8608818054199219;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1630-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290920;200;True;
170;scraping mother;requests;1566992610.4857621;-2.388695001602173;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1640-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292707;200;True;
171;scraping mother;requests;1566992616.907996;-1.7676060199737549;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1650-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292735;200;True;
172;scraping mother;requests;1566992622.571161;-1.7594797611236572;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1660-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290968;200;True;
173;scraping mother;requests;1566992627.997309;-1.7589118480682373;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1670-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290949;200;True;
174;scraping mother;requests;1566992633.5288398;-1.8605310916900635;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1680-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292735;200;True;
175;scraping mother;requests;1566992639.2708359;-1.8549692630767822;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1690-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292668;200;True;
176;scraping mother;requests;1566992644.994622;-1.7583889961242676;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1700-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292706;200;True;
177;scraping mother;requests;1566992651.037616;-2.043813943862915;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1710-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292669;200;True;
178;scraping mother;requests;1566992656.658514;-1.7116568088531494;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1720-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290931;200;True;
179;scraping mother;requests;1566992661.9831722;-2.1811647415161133;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1730-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292711;200;True;
180;scraping mother;requests;1566992667.837527;-1.6904981136322021;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1740-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292705;200;True;
181;scraping mother;requests;1566992673.3411462;-1.9930245876312256;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1750-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1299779;200;True;
182;scraping mother;requests;1566992679.622865;-2.0716772079467773;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1760-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290940;200;True;
183;scraping mother;requests;1566992685.468402;-1.7397181987762451;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1770-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292740;200;True;
184;scraping mother;requests;1566992691.138824;-1.7901611328125;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1780-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292733;200;True;
185;scraping mother;requests;1566992695.957751;-2.0543689727783203;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1790-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292753;200;True;
186;scraping mother;requests;1566992701.9321349;-2.1722421646118164;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1800-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290927;200;True;
187;scraping mother;requests;1566992707.793486;-1.8369438648223877;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1810-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292717;200;True;
188;scraping mother;requests;1566992713.400773;-1.7216720581054688;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1820-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290957;200;True;
189;scraping mother;requests;1566992718.746067;-1.7741978168487549;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1830-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290952;200;True;
190;scraping mother;requests;1566992724.6332202;-1.7216918468475342;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1840-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292715;200;True;
191;scraping mother;requests;1566992730.0054731;-1.7447237968444824;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1850-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290967;200;True;
192;scraping mother;requests;1566992735.548453;-1.6725928783416748;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1860-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290947;200;True;
193;scraping mother;requests;1566992740.260577;-1.6726570129394531;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1870-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290942;200;True;
194;scraping mother;requests;1566992745.0458481;-1.7637989521026611;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1880-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292685;200;True;
195;scraping mother;requests;1566992749.959232;-1.8649420738220215;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1890-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290960;200;True;
196;scraping mother;requests;1566992754.8142211;-1.8170859813690186;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1900-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292717;200;True;
197;scraping mother;requests;1566992759.651368;-1.7312991619110107;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1910-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290945;200;True;
